C_LOC_MEV;NOMBRE DEL PROGRAMA;PROGRAMA;PROGRAMA II;ENTREGADA;AÑO;N;TP;PU;AR;UP;MP
3527;CONSTRUCCIÓN DE BRIGADA ANTIDROGAS EN SAUCE;OTROS;CONVENIO;20/12/2023;2024;0;0;0;0;0;0
3527;REFACCIÓN ESC. N.º 16 CUCHILLA DE ROCHA;OTROS;CONVENIO;23/02/2024;2024;0;0;0;0;0;0
13521;MITIGACIÓN MINAS DE CORRALES – LIMA;OTROS;CONVENIO;28/02/2024;2024;0;0;0;0;0;0
89002;REFACCIÓN ESC. Nº 98 EL TORNERO;OTROS;CONVENIO;29/02/2024;2024;0;0;0;0;0;0
89003;COLONIA REGLAMENTO DE TIERRAS 1815;OTROS;INC;29/02/2024;2024;0;0;0;0;0;0
169001;REFACCIÓN ESC. Nº 91 COL. FERNÁNDEZ CRESPO;OTROS;CONVENIO;15/03/2024;2024;0;0;0;0;0;0
8521;CASUPÁ PU II;PU;PU;29/02/2024;2024;0;0;2;0;0;0
8521;CASUPÁ N V;NÚCLEO;NÚCLEO;29/02/2024;2024;48;0;0;0;0;0
4521;FRAILE MUERTO  NV;NÚCLEO;NÚCLEO;23/02/2024;2024;43;0;0;0;0;0
4521;FRAILE MUERTO  AR II;AR;AR;23/02/2024;2024;0;0;0;2;0;0
4521;FRAILE MUERTO  PU;PU;PU;23/02/2024;2024;0;0;9;0;0;0
7320;AVANZAR TRINIDAD (DINISU) Segunda entrega;NÚCLEO;CONVENIO;11/12/2023;2023;3;0;0;0;0;0
29009;REFACCIÓN ESC. Nº 11 PAGUERO;OTROS;CONVENIO;31/10/2023;2023;0;0;0;0;0;0
2952;REFACCIÓN ESC. Nº 46 RINCÓN DE PACHECO;OTROS;CONVENIO;22/12/2023;2023;0;0;0;0;0;0
29008;REFACCIÓN ESC. Nº 49 CHIFLERO;OTROS;CONVENIO;08/06/2023;2023;0;0;0;0;0;0
119008;REFACCIÓN ESC. Nº 79 SAN MAURICIO;OTROS;CONVENIO;28/09/2023;2023;0;0;0;0;0;0
11521;ACCESO VEHICULAR ESC. Nº 77 GUICHÓN;OTROS;CONVENIO;25/09/2023;2023;0;0;0;0;0;0
129002;REFACCIÓN ESC. N.º 29 PORTONES DE HAEDO;OTROS;CONVENIO;22/12/2023;2023;0;0;0;0;0;0
4924;REFACCIÓN ESC. N.º 61 ARÉVALO;OTROS;CONVENIO;24/08/2023;2023;0;0;0;0;0;0
89008;REFACCIÓN ESC. Nº 61 PUNTA DE CALLEROS;OTROS;CONVENIO;08/08/2023;2023;0;0;0;0;0;0
89007;REFACCIÓN ESC. Nº 81 PUNTAS DE PARANÁ;OTROS;CONVENIO;13/10/2023;2023;0;0;0;0;0;0
8923;REFACCIÓN ESC. Nº 54 BERRONDO;OTROS;CONVENIO;22/12/2023;2023;0;0;0;0;0;0
89006;REFACCIÓN ESC. Nº 55 ARROYO PELADO;OTROS;CONVENIO;17/11/2023;2023;0;0;0;0;0;0
11521;REFACCIÓN HOSPITAL EXISTENTE GUICHÓN;OTROS;CONVENIO;06/07/2023;2023;0;0;0;0;0;0
11937;REFACCIÓN POLICLÍNICA ORGOROSO;OTROS;CONVENIO;13/10/2023;2023;0;0;0;0;0;0
159006;INM. 896 ZANJA HONDA;OTROS;INC;22/11/2023;2023;0;0;0;0;0;0
159005;INM.520, FR.2A;OTROS;INC;22/12/2023;2023;0;0;0;0;0;0
159002;COL.L.SEREGNI, INM.855;OTROS;INC;22/12/2023;2023;0;0;0;0;0;0
159003;COL. RUBIO, INM.884;OTROS;INC;15/03/2023;2023;0;0;0;0;0;0
179006;COL. INC T. COLLAZO;OTROS;INC;31/10/2023;2023;0;0;0;0;0;0
179005;COLONIA LARRAÑAGA INC;OTROS;INC;31/08/2023;2023;0;0;0;0;0;0
59009;INM.632 PARAJE HOSPITAL;OTROS;INC;22/12/2023;2023;0;0;0;0;0;0
59008;INM.718 SUSANA DALMÁS;OTROS;INC;22/12/2023;2023;0;0;0;0;0;0
14962;DESTACAMENTO BOMBEROS Y GUARDIA REPUBLICANA PTA DEL DIABLO;OTROS;CONVENIO;14/04/2023;2023;0;0;0;0;0;0
4220;CED Y ACOG. FAMILIAR MELO (INAU);OTROS;CONVENIO;04/08/2023;2023;0;0;0;0;0;0
16421;CENTRO DE REFERENCIA LIBERTAD (INAU);OTROS;CONVENIO;29/11/2023;2023;0;0;0;0;0;0
9220;HOGAR INFANTIL MONTERROSO (INAU);OTROS;CONVENIO;31/10/2023;2023;0;0;0;0;0;0
3221;SERVICIO DE AGRIMENSURA A INAU PADRÓN 224;OTROS;CONVENIO;31/10/2023;2023;0;0;0;0;0;0
4521;REFACCIÓN JUZGADO DE PAZ FRAILE MUERTO;OTROS;CONVENIO;22/08/2023;2023;0;0;0;0;0;0
6622;REFACCIÓN JUZGADO DE PAZ LA PALOMA;OTROS;CONVENIO;09/10/2023;2023;0;0;0;0;0;0
12621;REFACCIÓN JUZGADO DE PAZ NUEVO BERLÍN;OTROS;CONVENIO;29/09/2023;2023;0;0;0;0;0;0
6421;REFACCIÓN JUZGADO DE PAZ SARANDÍ DEL YÍ;OTROS;CONVENIO;22/12/2023;2023;0;0;0;0;0;0
15949;REFACCIÓN JUZGADO DE PAZ COL. LAVALLEJA;OTROS;CONVENIO;22/09/2023;2023;0;0;0;0;0;0
11924;MITIGACIÓN BELLA VISTA;OTROS;CONVENIO;29/09/2023;2023;0;0;0;0;0;0
69007;MITIGACIÓN NORESTE DURAZNO;OTROS;CONVENIO;24/08/2023;2023;0;0;0;0;0;0
49009;MITIGACIÓN TIERRAS COLORADAS;OTROS;CONVENIO;10/09/2023;2023;0;0;0;0;0;0
2725;MITIGACIÓN SEQUEIRA;OTROS;CONVENIO;24/08/2023;2023;0;0;0;0;0;0
89005;MITIGACIÓN LA ESCOBILLA;OTROS;CONVENIO;22/12/2023;2023;0;0;0;0;0;0
1390010;MITIGACIÓN PUNTAS DE CORRALES;OTROS;CONVENIO;22/12/2023;2023;0;0;0;0;0;0
4968;RAMÓN TRIGO – Mejoramiento de saneamiento;SANEAMIENTO;SANEAMIENTO;20/12/2023;2023;0;0;0;0;0;0
14823;LA CORONILLA – Mejoramiento de saneamiento;SANEAMIENTO;SANEAMIENTO;20/12/2023;2023;0;0;0;0;0;0
14723;SAN LUIS AL MEDIO PU;PU;PU;16/11/2023;2023;0;0;3;0;0;0
14421;CASTILLOS AR;AR;AR;21/12/2023;2023;0;0;0;1;0;0
14421;CASTILLOS PU ;PU;PU;21/12/2023;2023;0;0;11;0;0;0
14421;CASTILLOS  NII;NÚCLEO;NÚCLEO;21/12/2023;2023;56;0;0;0;0;0
9932;GAETÁN N II AUTOCONSTRUCCIÓN;NÚCLEO;AUTOCONSTRUCCIÓN;14/11/2023;2023;7;0;0;0;0;0
9955;VILLA DEL ROSARIO-GAETÁN AR;AR;AR;14/11/2023;2023;0;0;0;2;0;0
6622;LA PALOMA PU;PU;PU;16/11/2023;2023;0;0;19;0;0;0
6621;BLANQUILLO PU – Segunda entrega;PU;PU;16/11/2023;2023;0;0;1;0;0;0
69007;DURAZNO NORESTE AR – Segunda entrega;AR;AR;16/11/2023;2023;0;0;0;13;0;0
19521;SANTA CLARA PU Tercera entrega;PU;PU;26/10/2023;2023;0;0;1;0;0;0
4924;ARÉVALO PU;PU;PU;26/10/2023;2023;0;0;4;0;0;0
3632;MONTES PU II- Tercera entrega;PU;PU;30/11/2023;2023;0;0;16;0;0;0
11826;MORATÓ PU;PU;PU;31/10/2023;2023;0;0;3;0;0;0
11826;MORATÓ N II;NÚCLEO;NÚCLEO;31/10/2023;2023;12;0;0;0;0;0
11722;MERINOS PU;PU;PU;31/10/2023;2023;0;0;3;0;0;0
11722;MERINOS NIV;NÚCLEO;NÚCLEO;31/10/2023;2023;11;0;0;0;0;0
3527;SAUCE convenio con particular;OTROS;CONVENIO;26/10/2023;2023;0;0;0;0;0;0
3527;SAUCE AR X – Segunda entrega;AR;AR;26/10/2023;2023;0;0;0;2;0;1
3527;SAUCE NIV;NÚCLEO;NÚCLEO;26/10/2023;2023;35;0;0;0;0;0
3527;SAUCE NIII;NÚCLEO;NÚCLEO;26/10/2023;2023;40;0;0;0;0;0
13521;MINAS DE CORRALES AR IV – Segunda entrega;AR;AR;19/10/2023;2023;0;0;0;3;0;3
13521;MINAS DE CORRALES PU – Segunda entrega;PU;PU;19/10/2023;2023;0;0;10;0;0;0
13521;MINAS DE CORRALES N III;NÚCLEO;NÚCLEO;19/10/2023;2023;56;0;0;0;0;0
8624;25 DE MAYO PU I – Cuarta entrega;PU;PU;14/09/2023;2023;0;0;2;0;0;0
8621;CARDAL PU I – Cuarta entrega;PU;PU;14/09/2023;2023;0;0;1;0;0;0
8621;CARDAL N IV;NÚCLEO;NÚCLEO;14/09/2023;2023;24;0;0;0;0;0
2927;PASO CAMPAMENTO N II;NÚCLEO;NÚCLEO;04/09/2023;2023;8;0;0;0;0;0
7320;AVANZAR TRINIDAD (DINISU);NÚCLEO;CONVENIO;27/07/2023;2023;3;0;0;0;0;0
169008;PGOR SAN JOSÉ (PEQUEÑAS GRANDES OBRAS RURALES);AR;AR;13/06/2023;2023;0;0;0;16;0;8
6421;AVANZAR SARANDÍ DEL YÍ (DINISU);NÚCLEO;CONVENIO;29/06/2023;2023;9;0;0;0;0;0
4924;ARÉVALO REMANENTES NIV;NÚCLEO;AUTOCONSTRUCCIÓN;13/06/2023;2023;1;0;0;0;0;0
2833;MONES QUINTELA - Conexiones a Saneamiento ;SANEAMIENTO;SANEAMIENTO;30/06/2023;2023;0;0;0;0;0;0
12621;NUEVO BERLÍN N IV;NÚCLEO;NÚCLEO;29/06/2023;2023;46;0;0;0;0;0
12621;NUEVO BERLÍN PU – Tercer entrega;PU;PU;29/06/2023;2023;0;0;3;0;0;0
5521;OMBÚES DE LAVALLE PU – Segunda entrega;PU;PU;20/04/2023;2023;0;0;2;0;0;0
5521;OMBÚES DE LAVALLE- CAMPANA AR – Segunda entrega;AR;AR;20/04/2023;2023;0;0;0;1;0;0
4721;NOBLIA PU II -PL – Segunda Entrega;PU;PU;01/02/2023;2023;0;0;9;0;0;0
4721;NOBLIA AR II – PL – Tercer Entrega;AR;AR;01/02/2023;2023;0;0;0;2;0;0
4821;ACEGUÁ PU I – Tercera Entrega;PU;PU;01/02/2023;2023;0;0;1;0;0;0
8723;LA CRUZ PU I – Tercera entrega;PU;PU;28/03/2023;2023;0;0;1;0;0;0
8940;PINTADO PU I- Tercera entrega;PU;PU;28/03/2023;2023;0;0;1;0;0;0
8722;CAPILLA DEL SAUCE PU I – 2da entrega;PU;PU;01/03/2023;2023;0;0;2;0;0;0
8722;CAPILLA DEL SAUCE AR II;AR;AR;01/03/2023;2023;0;0;0;2;0;0
3526;SANTA ROSA N IV;NÚCLEO;NÚCLEO;28/03/2023;2023;37;0;0;0;0;0
2824;CUARÓ N III;NÚCLEO;NÚCLEO;23/03/2023;2023;9;0;0;0;0;0
4721;REFACCIÓN MI NOBLÍA;OTROS;CONVENIO;15/09/2022;2023;0;0;0;0;0;0
2721;REFACCIÓN ESCUELA N.º 6 BERNABÉ RIVERA;OTROS;CONVENIO;22/02/2023;2023;0;0;0;0;0;0
2945;REFACCIÓN ESCUELA Nº 60 PASO FARÍAS;OTROS;CONVENIO;07/06/2023;2023;0;0;0;0;0;0
119007;REFACCIÓN ESC. Nº 108 CARUMBÉ;OTROS;CONVENIO;17/02/2023;2023;0;0;0;0;0;0
4924;GALPÓN TALLER UTU ARÉVALO;OTROS;CONVENIO;18/06/2023;2023;0;0;0;0;0;0
59007;REFACCIÓN ESC. N.º 122 SANTA REGINA;OTROS;CONVENIO;23/06/2023;2023;0;0;0;0;0;0
690010;REFACCIÓN ESC. N.º 24 FARRUCO;OTROS;CONVENIO;10/03/2023;2023;0;0;0;0;0;0
69009;REFACCIÓN ESC. N.º 20 LA ECONOMÍA;OTROS;CONVENIO;27/06/2023;2023;0;0;0;0;0;0
89004;REFACCIÓN ESC. Nº 42 PASO DE LOS NOVILLOS;OTROS;CONVENIO;17/03/2023;2023;0;0;0;0;0;0
169007;REFACCIÓN ESC. Nº 15 SAUCE;OTROS;CONVENIO;06/03/2023;2023;0;0;0;0;0;0
89003;COL. REGL.TIERRAS 1815, INM.650, FR.1 ;OTROS;INC;13/03/2023;2023;0;0;0;0;0;0
6621;CAIF LOS CONEJITOS BLANQUILLO;OTROS;CONVENIO;10/03/2023;2023;0;0;0;0;0;0
5521;OMBÚES DE LAVALLE- CAMPANA AR;AR;AR;16/12/2022;2022;0;0;0;3;0;1
5521;OMBÚES DE LAVALLE PU;PU;PU;16/12/2022;2022;0;0;12;0;0;0
13521;MINAS DE CORRALES AR IV;AR;AR;16/12/2022;2022;0;0;0;4;0;3
13521;MINAS DE CORRALES PU;PU;PU;16/12/2022;2022;0;0;7;0;0;0
19521;SANTA CLARA PU Segunda entrega;PU;PU;16/12/2022;2022;0;0;2;0;0;0
19521;SANTA CLARA AR;AR;AR;16/12/2022;2022;0;0;0;4;0;0
8933;REFACCIÓN ESC. Nº 73 P INDEPENDENCIA;OTROS;CONVENIO;08/09/2022;2022;0;0;0;0;0;0
16929;REFACCIÓN ESC. Nº 4 BELLA VISTA;OTROS;CONVENIO;17/08/2022;2022;0;0;0;0;0;0
16929;REFACCIÓN ESC. Nº 79 P.GAMBETTA;OTROS;CONVENIO;31/08/2022;2022;0;0;0;0;0;0
169002;REFACCIÓN ESC. Nº 17 COL ITALIA;OTROS;CONVENIO;15/07/2022;2022;0;0;0;0;0;0
11521;REFACCIÓN ESC. Nº 77 GUICHÓN;OTROS;CONVENIO;24/08/2022;2022;0;0;0;0;0;0
3629;REFACCIÓN ESC. N.º 142 SAN JACINTO;OTROS;CONVENIO;13/10/2022;2022;0;0;0;0;0;0
4721;REFACCIÓN ESC. N.º 60 NOBLÍA;OTROS;CONVENIO;19/10/2022;2022;0;0;0;0;0;0
4220;REFACCIÓN ESC. N.º 58 ALR MELO;OTROS;CONVENIO;18/10/2022;2022;0;0;0;0;0;0
7938;REFACCIÓN ESCUELA Nº 34 TALAS DE MACIEL;OTROS;CONVENIO;15/07/2022;2022;0;0;0;0;0;0
7320;REFACCIÓN ESCUELA N.º 7 TRINIDAD;OTROS;CONVENIO;15/09/2022;2022;0;0;0;0;0;0
7320;REFACCIÓN ESCUELA Nº 5 CHACRAS;OTROS;CONVENIO;23/10/2022;2022;0;0;0;0;0;0
7721;REFACCIÓN ESCUELA AGRARIA;OTROS;CONVENIO;15/12/2022;2022;0;0;0;0;0;0
11922;REFACCIÓN ESC. Nº 36 ARAÚJO;OTROS;CONVENIO;01/02/2022;2022;0;0;0;0;0;0
11958;REFACCIÓN ESC. Nº 78 QUEGUAYAR;OTROS;CONVENIO;22/07/2022;2022;0;0;0;0;0;0
11621;REFACCIÓN ESC. Nº 97 QUEBRACHO;OTROS;CONVENIO;29/11/2021;2022;0;0;0;0;0;0
12823;REFACCIÓN ESC. N.º 11 P. MELLIZOS;OTROS;CONVENIO;30/11/2022;2022;0;0;0;0;0;0
19896;REFACCIÓN ESC. Nº 45 VALENTINES;OTROS;CONVENIO;15/11/2022;2022;0;0;0;0;0;0
19722;REFACCIÓN ESC. Nº 55 E. SANZ;OTROS;CONVENIO;15/06/2022;2022;0;0;0;0;0;0
119004;REFACCIÓN ESC. Nº 74 ROS DE OGER;OTROS;CONVENIO;20/12/2022;2022;0;0;0;0;0;0
11621;REFACCIÓN ESC. Nº 37 P. GUAVIYÚ;OTROS;CONVENIO;10/12/2022;2022;0;0;0;0;0;0
169003;REFACCIÓN ESC. Nº 76 C. WILSON;OTROS;CONVENIO;14/11/2022;2022;0;0;0;0;0;0
15946;REFACCIÓN ESC. N.º 17 LLUVERAS;OTROS;CONVENIO;23/12/2022;2022;0;0;0;0;0;0
11827;REFACCIÓN LICEO – PIEDRAS COLORADAS ;OTROS;CONVENIO;23/12/2022;2022;0;0;0;0;0;0
7320;REFACCIÓN ESCUELA Nº 16 SARANDÍ;OTROS;CONVENIO;23/12/2022;2022;0;0;0;0;0;0
15120;REFACCIÓN ESC. N.º 34 DAYMÁN;OTROS;CONVENIO;24/11/2022;2022;0;0;0;0;0;0
15120;REFACCIÓN ESC. N.º 93 EL CHIRCAL;OTROS;CONVENIO;24/11/2022;2022;0;0;0;0;0;0
11521;REFACCIÓN ESC. Nº 51 GUAYABOS;OTROS;CONVENIO;23/12/2022;2022;0;0;0;0;0;0
2220;REFACCIÓN ESCUELA Nº 49 CHIFLERO;OTROS;CONVENIO;23/12/2022;2022;0;0;0;0;0;0
119006;COL.A.BOERGER, INM.602, FR.5;OTROS;INC;25/11/2022;2022;0;0;0;0;0;0
159002;COL.L.SEREGNI, INM.855 FR 1;OTROS;INC;20/12/2022;2022;0;0;0;0;0;0
159003;COL. RUBIO, INM.884 FR 2;OTROS;INC;20/12/2022;2022;0;0;0;0;0;0
2521;POLICIA CAMINERA;OTROS;CONVENIO;04/07/2022;2022;0;0;0;0;0;0
11621;DESTACAMENTO BOMBEROS;OTROS;CONVENIO;30/09/2022;2022;0;0;0;0;0;0
3632;SUB-COMISARÍA;OTROS;CONVENIO;17/10/2022;2022;0;0;0;0;0;0
3723;NUEVA SECCIONAL POLICIAL JUANICÓ;OTROS;CONVENIO;29/09/2022;2022;0;0;0;0;0;0
14962;NUEVA SECCIONAL POLICIAL PUNTA DEL DIABLO;OTROS;CONVENIO;22/12/2022;2022;0;0;0;0;0;0
13621;MITIGACIONES MVOT – ZANJA HONDA;OTROS;CONVENIO;23/12/2022;2022;0;0;0;0;0;0
13621;MITIGACIONES MVOT – VICHADERO;OTROS;CONVENIO;23/12/2022;2022;0;0;0;0;0;0
15939;MITIGACIONES MVOT – GARIBALDI;OTROS;CONVENIO;11/11/2022;2022;0;0;0;0;0;0
15722;MITIGACIONES MVOT – SAN ANTONIO;OTROS;CONVENIO;01/10/2022;2022;0;0;0;0;0;0
3632;MITIGACIONES MVOT – MONTES EX RAUSA;OTROS;CONVENIO;30/11/2022;2022;0;0;0;0;0;0
1890028;COL. ISABEL PINTOS Inm. 781;OTROS;INC;15/12/2022;2022;0;0;0;0;0;0
119006;COL A. BOERGER, Inm.602, fr.3;OTROS;INC;20/07/2022;2022;0;0;0;0;0;0
16220;HOGAR INAU MARTIRINÉ;OTROS;CONVENIO;01/12/2022;2022;0;0;0;0;0;0
16220;CLUB DE NIÑOS SAN JOSÉ;OTROS;CONVENIO;01/12/2022;2022;0;0;0;0;0;0
3521;HOGAR ESTACIÓN ESPERANZA CANELONES;OTROS;CONVENIO;07/10/2022;2022;0;0;0;0;0;0
4220;HOGAR IBIRAPITÁ;OTROS;CONVENIO;25/11/2022;2022;0;0;0;0;0;0
2725;SEQUEIRA CAIF;OTROS;CONVENIO;06/10/2022;2022;0;0;0;0;0;0
2721;CAIF BERNABÉ RIVERA;OTROS;CONVENIO;01/12/2022;2022;0;0;0;0;0;0
4924;ARÉVALO N III;NÚCLEO;NÚCLEO;15/12/2022;2022;31;0;0;0;0;0
4924;ARÉVALO AR;AR;AR;15/12/2022;2022;0;0;0;12;0;0
15966;18 DE JULIO PU;PU;PU;15/12/2022;2022;0;0;1;0;0;0
10940;GREGORIO AZNÁREZ  Mejoramiento Saneamiento;SANEAMIENTO;SANEAMIENTO;16/12/2022;2022;0;0;0;0;0;0
5977;SAN PEDRO Mejoramiento Agua potable;SANEAMIENTO;SANEAMIENTO;16/12/2022;2022;0;0;0;0;0;0
8624;25 DE MAYO PU I –Tercera entrega;PU;PU;15/11/2022;2022;0;0;7;0;0;0
8621;CARDAL PU I- Tercera entrega;PU;PU;15/11/2022;2022;0;0;2;0;0;0
12621;NUEVO BERLÍN PU – Segunda entrega;PU;PU;15/11/2022;2022;0;0;10;0;0;0
11621;QUEBRACHO REMANENTES N VIII;NÚCLEO;NÚCLEO;15/11/2022;2022;1;0;0;0;0;0
3526;SANTA ROSA PU;PU;PU;29/11/2022;2022;0;0;10;0;0;0
3526;SANTA ROSA AR VIII;AR;AR;29/11/2022;2022;0;0;0;12;0;1
8940;LA CRUZ-PINTADO AR;AR;AR;15/11/2022;2022;0;0;0;2;0;1
8723;LA CRUZ PU I – Segunda entrega;PU;PU;15/11/2022;2022;0;0;3;0;0;0
8940;PINTADO PU I- Segunda entrega;PU;PU;15/11/2022;2022;0;0;2;0;0;0
8723;LA CRUZ N II;NÚCLEO;NÚCLEO;15/11/2022;2022;37;0;0;0;0;0
2725;SEQUEIRA PU I – Segunda entrega;PU;PU;07/10/2022;2022;0;0;17;0;0;0
8722;CAPILLA DEL SAUCE N IV;NÚCLEO;NÚCLEO;14/10/2022;2022;34;0;0;0;0;0
8722;CAPILLA DEL SAUCE PU I;PU;PU;14/10/2022;2022;0;0;10;0;0;0
12622;SAN JAVIER N VII;NÚCLEO;NÚCLEO;27/10/2022;2022;48;0;0;0;0;0
12622;SAN JAVIER PU I – Segunda entrega;PU;PU;27/10/2022;2022;0;0;7;0;0;0
12622;SAN JAVIER AR VI;AR;AR;27/10/2022;2022;0;0;0;1;0;0
6972;LAS PALMAS N II;NÚCLEO;NÚCLEO;15/09/2022;2022;7;0;0;0;0;0
69007;DURAZNO NORESTE AR;AR;AR;15/09/2022;2022;0;0;0;5;0;0
3527;SAUCE AR X;AR;AR;23/08/2022;2022;0;0;0;4;0;0
3527;SAUCE PU;PU;PU;23/08/2022;2022;0;0;6;0;0;0
8933;PARADA INDEPENDENCIA N III;NÚCLEO;NÚCLEO;02/08/2022;2022;21;0;0;0;0;0
8933;PARADA INDEPENDENCIA PU Segunda entrega;PU;PU;02/08/2022;2022;0;0;2;0;0;0
18521;SAN GREGORIO-ASOCIACIÓN PRISMA;OTROS;CONVENIO;04/04/2022;2022;0;0;0;0;0;0
29006;COLONIA JOSE ARTIGAS - INM.426, FRACC.17A - INC - PL;OTROS;INC;30/06/2022;2022;0;0;0;0;0;0
19220;ESCUELA YERBALITO Nº59 CONV ANEP;OTROS;CONVENIO;30/06/2022;2022;0;0;0;0;0;0
2725;SECCIONAL SEQUEIRA MI;OTROS;CONVENIO;01/02/2022;2022;0;0;0;0;0;0
8621;ESCUELA Nº24 CARDAL (ANEP);OTROS;CONVENIO;01/03/2022;2022;0;0;0;0;0;0
19220;ESCUELA Nº41 ARRAYANES DE CEBOLLATÍ (ANEP);OTROS;CONVENIO;01/04/2022;2022;0;0;0;0;0;0
19220;ESCUELA Nº14 DIONISIO DÍAZ (ANEP);OTROS;CONVENIO;01/05/2022;2022;0;0;0;0;0;0
11521;ESCUELA Nº5 GUICHÓN (ANEP);OTROS;CONVENIO;01/05/2022;2022;0;0;0;0;0;0
15939;COLONIA GARIBALDI – INM. 763, FRACC. 10 – INC – PL ;OTROS;INC;01/05/2022;2022;0;0;0;0;0;0
8923;EJE RUTA 77 AR I Segunda entrega;AR;AR;26/05/2022;2022;0;0;0;1;0;0
8621;CARDAL NIII;NÚCLEO;NÚCLEO;26/05/2022;2022;25;0;0;0;0;0
8621;CARDAL PU Segunda Entrega;PU;PU;26/05/2022;2022;0;0;3;0;0;0
8624;25 DE MAYO PU I Segunda Entrega;PU;PU;26/05/2022;2022;0;0;3;0;0;0
8933;PARADA INDEPENDENCIA PU;PU;PU;26/05/2022;2022;0;0;4;0;0;0
6621;BLANQUILLO N IV;NÚCLEO;NÚCLEO;19/05/2022;2022;27;0;0;0;0;0
6621;BLANQUILLO PU ;PU;PU;19/05/2022;2022;0;0;8;0;0;0
9622;SOLIS DE MATAOJO PU- Quinta entrega B;PU;PU;05/04/2022;2022;0;0;1;0;0;0
2833;MONES QUINTELA Conexiones a Agua Potable – Segunda Entrega ;SANEAMIENTO;SANEAMIENTO;31/03/2022;2022;0;0;0;0;0;0
18723;CURTINA AR I (3er Entrega);AR;AR;16/03/2022;2022;0;0;0;1;0;0
119005;COLONIA BALTASAR BRUM-INC (INM 617) Segunda Entrega;OTROS;INC;07/03/2022;2022;0;0;0;0;0;0
18220;TACUAREMBO-INMUEBLE 696-FR.1-INC;OTROS;INC;24/02/2022;2022;0;0;0;0;0;0
12622;SAN JAVIER PU I;PU;PU;08/02/2022;2022;0;0;7;0;0;0
8723;LA CRUZ PU I;PU;PU;08/02/2022;2022;0;0;3;0;0;0
8940;PINTADO PU I;PU;PU;08/02/2022;2022;0;0;3;0;0;0
4821;ACEGUÁ PU I – Segunda Entrega;PU;PU;03/02/2022;2022;0;0;1;0;0;0
1890027;PUEBLO HERIBERTO PU I;PU;PU;03/02/2022;2022;0;0;15;0;0;0
4721;NOBLIA AR II – Segunda Entrega;AR;AR;03/02/2022;2022;0;0;0;1;0;0
13220;RIVERA-PILOTO MADERA;NÚCLEO;CONVENIO;27/01/2022;2022;9;0;0;0;0;0
12621;NUEVO BERLÍN PU I;PU;PU;20/01/2022;2022;0;0;4;0;0;0
11695;TAMBORES PU I ;PU;PU;20/01/2022;2022;0;0;17;0;0;0
11695;TAMBORES AR I ;AR;AR;20/01/2022;2022;0;0;0;13;0;0
18723;CURTINA AR I (2da Entrega);AR;AR;20/01/2022;2022;0;0;0;8;0;0
18723;CURTINA REMANENTES N IV;NÚCLEO;AUTOCONSTRUCCIÓN;16/12/21;2022;1;0;0;0;0;0
15974;COLONIA OSIMANI N II;NÚCLEO;NÚCLEO;16/12/2021;2021;15;0;0;0;0;0
2833;MONES QUINTELA AR;AR;AR;16/12/2021;2021;0;0;0;11;0;0
2833;MONES QUINTELA Conexiones a Agua Potable – Primer Entrega ;SANEAMIENTO;SANEAMIENTO;16/12/2021;2021;0;0;0;0;0;0
11695;TAMBORES Conexiones a Saneamiento ;SANEAMIENTO;SANEAMIENTO;16/12/2021;2021;0;0;0;0;0;0
15974;COLONIA OSIMANI PU ;PU;PU;16/12/2021;2022;0;0;1;0;0;0
15821;ALBISU PU I – Segunda entrega;PU;PU;15/12/2021;2021;0;0;1;0;0;0
15939;GARIBALDI N III;NÚCLEO;NÚCLEO;15/12/2021;2021;35;0;0;0;0;0
15722;SAN ANTONIO (SALTO) PU I – Segunda entrega;PU;PU;15/12/2021;2021;0;0;3;0;0;0
159004;CORDON HORTICOLA SALTO NE- AR I (3a Entrega);AR;AR;15/12/2021;2021;0;0;0;7;0;0
11521;GUICHÓN AR II;AR;AR;10/12/2021;2021;0;0;0;1;0;0
11521;GUICHÓN NIV (Remanentes);NÚCLEO;NÚCLEO;10/12/2021;2021;10;0;0;0;0;0
11521;GUICHÓN PU;PU;PU;10/12/2021;2021;0;0;23;0;0;0
2521;BELLA UNION-INM.789-FR.1-INC;OTROS;INC;09/12/2021;2021;0;0;0;0;0;0
29007;COL. ESPAÑA-INM.383-FR.8-2-INC;OTROS;INC;09/12/2021;2021;0;0;0;0;0;0
19521;SANTA CLARA N III;NÚCLEO;NÚCLEO;07/12/2021;2021;12;0;0;0;0;0
19521;SANTA CLARA PU I;PU;PU;07/12/2021;2021;0;0;8;0;0;0
3632;MONTES AR;AR;AR;02/12/2021;2021;0;0;0;1;0;0
3632;MONTES PU II – Segunda entrega;PU;PU;02/12/2021;2021;0;0;7;0;0;0
3632;MONTES N III;NÚCLEO;NÚCLEO;02/12/2021;2021;13;0;0;0;0;0
9622;SOLIS DE MATAOJO PU I – PL – Quinta Entrega ;PU;PU;02/12/2021;2021;0;0;10;0;0;0
18723;INMUEBLE 696 Fracc 1 ;OTROS;INC;30/11/2021;2021;0;0;0;0;0;0
4721;NOBLIA PU I – Segunda entrega;PU;PU;18/11/2021;2021;0;0;1;0;0;0
4721;NOBLIA AR I – Cuarta Entrega;AR;AR;18/11/2021;2021;0;0;0;2;0;0
4721;NOBLIA PU II;PU;PU;18/11/2021;2021;0;0;2;0;0;0
